TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 18012021 1 500110 SUBANG	 217500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 1 500100 CIKOPO	 7035500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 2 500100 CIKOPO	 4911000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 2 500125 SUMBERJAYA	 27000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 1 500115 CIKEDUNG	 351500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 2 500105 KALIJATI	 46000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 2 500115 CIKEDUNG	 1299000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 1 500120 KERTAJATI	 294000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 1 500125 SUMBERJAYA	 81000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 3 301426 CIKAMPEK UTAMA 2	 3729000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 3 500110 SUBANG	 35000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 3 500100 CIKOPO	 645000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 06012021 3 301420 CIKAMPEK	 257000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500110 SUBANG	 214500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500100 CIKOPO	 1189500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 301426 CIKAMPEK UTAMA 2	 2110500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500115 CIKEDUNG	 61500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500120 KERTAJATI	 107500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500120 KERTAJATI	 636500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 301420 CIKAMPEK	 149000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500110 SUBANG	 503500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 301426 CIKAMPEK UTAMA 2	 5103500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500100 CIKOPO	 6737500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500125 SUMBERJAYA	 120500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500115 CIKEDUNG	 189000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 1 500105 KALIJATI	 110500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500105 KALIJATI	 173500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500125 SUMBERJAYA	 143000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500110 SUBANG	 554000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 301420 CIKAMPEK	 285000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500115 CIKEDUNG	 1968000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 301426 CIKAMPEK UTAMA 2	 7754500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500120 KERTAJATI	 275500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 2 500100 CIKOPO	 5359500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500110 SUBANG	 72000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500105 KALIJATI	 21000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 301426 CIKAMPEK UTAMA 2	 2480000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500100 CIKOPO	 1619500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 07012021 3 500120 KERTAJATI	 158000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500110 SUBANG	 145000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500100 CIKOPO	 1863000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 301426 CIKAMPEK UTAMA 2	 3295000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500115 CIKEDUNG	 264500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500120 KERTAJATI	 79000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 301426 CIKAMPEK UTAMA 2	 5481000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500105 KALIJATI	 75000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500110 SUBANG	 282000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500120 KERTAJATI	 587000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500100 CIKOPO	 9608500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500125 SUMBERJAYA	 328000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500125 SUMBERJAYA	 134000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500115 CIKEDUNG	 2028500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500100 CIKOPO	 8988500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500120 KERTAJATI	 111000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 301420 CIKAMPEK	 462000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 2 500105 KALIJATI	 121000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500110 SUBANG	 693000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 1 500115 CIKEDUNG	 244000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 301426 CIKAMPEK UTAMA 2	 3466000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500110 SUBANG	 140000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 301420 CIKAMPEK	 222000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500100 CIKOPO	 2447500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 08012021 3 500120 KERTAJATI	 107500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 301420 CIKAMPEK	 107500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500120 KERTAJATI	 396000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 301426 CIKAMPEK UTAMA 2	 3626500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500110 SUBANG	 70000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500100 CIKOPO	 6076500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500125 SUMBERJAYA	 13500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500115 CIKEDUNG	 385500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500100 CIKOPO	 11430000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500110 SUBANG	 1172500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 301420 CIKAMPEK	 322500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500125 SUMBERJAYA	 334500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 301426 CIKAMPEK UTAMA 2	 5551000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500105 KALIJATI	 316500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 1 500120 KERTAJATI	 761500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500125 SUMBERJAYA	 54000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 301426 CIKAMPEK UTAMA 2	 9067500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500110 SUBANG	 720500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500105 KALIJATI	 139500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500120 KERTAJATI	 566000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500100 CIKOPO	 4756500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 500115 CIKEDUNG	 1259500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500115 CIKEDUNG	 45500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500120 KERTAJATI	 237000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 301426 CIKAMPEK UTAMA 2	 2865000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500100 CIKOPO	 860000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 500125 SUMBERJAYA	 13500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500125 SUMBERJAYA	 13500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500100 CIKOPO	 1949000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 301426 CIKAMPEK UTAMA 2	 2608000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 3 301420 CIKAMPEK	 93500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 09012021 2 301420 CIKAMPEK	 579000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500115 CIKEDUNG	 123000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500120 KERTAJATI	 673500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500100 CIKOPO	 7600000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500110 SUBANG	 620000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 301420 CIKAMPEK	 614500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500105 KALIJATI	 160500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 500125 SUMBERJAYA	 134000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 1 301426 CIKAMPEK UTAMA 2	 5486000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500100 CIKOPO	 5038500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500125 SUMBERJAYA	 195000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500110 SUBANG	 447500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 301426 CIKAMPEK UTAMA 2	 16254500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 301420 CIKAMPEK	 670000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500115 CIKEDUNG	 72000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500105 KALIJATI	 451000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 2 500120 KERTAJATI	 379500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 301426 CIKAMPEK UTAMA 2	 6240500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500100 CIKOPO	 1605500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500105 KALIJATI	 107500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 301420 CIKAMPEK	 142500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500120 KERTAJATI	 79000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 10012021 3 500110 SUBANG	 179000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 301426 CIKAMPEK UTAMA 2	 5251000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500105 KALIJATI	 107500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500110 SUBANG	 107000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500125 SUMBERJAYA	 194000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500100 CIKOPO	 1873500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500120 KERTAJATI	 193000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500115 CIKEDUNG	 101500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500100 CIKOPO	 4310500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500110 SUBANG	 958000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500120 KERTAJATI	 164500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500125 SUMBERJAYA	 261500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 301420 CIKAMPEK	 320000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 301426 CIKAMPEK UTAMA 2	 5511000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500105 KALIJATI	 160000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 1 500115 CIKEDUNG	 249000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 500100 CIKOPO	 2548500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 500110 SUBANG	 203000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 301426 CIKAMPEK UTAMA 2	 6462500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 301420 CIKAMPEK	 70000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 500115 CIKEDUNG	 1688000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 500105 KALIJATI	 135000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 2 500125 SUMBERJAYA	 168000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 301426 CIKAMPEK UTAMA 2	 2327500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500100 CIKOPO	 609500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500125 SUMBERJAYA	 13500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 11012021 3 500105 KALIJATI	 25000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 3 500100 CIKOPO	 2449500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 3 301426 CIKAMPEK UTAMA 2	 1432500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 3 500125 SUMBERJAYA	 13500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 3 500110 SUBANG	 289500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 3 500115 CIKEDUNG	 101500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 301420 CIKAMPEK	 478500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500120 KERTAJATI	 725500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500115 CIKEDUNG	 271500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500110 SUBANG	 1067500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500100 CIKOPO	 6218500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 301426 CIKAMPEK UTAMA 2	 4244500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500105 KALIJATI	 85500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 1 500125 SUMBERJAYA	 348000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500100 CIKOPO	 2493000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500120 KERTAJATI	 215000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 301426 CIKAMPEK UTAMA 2	 3963000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500110 SUBANG	 417500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500130 PALIMANAN	 544500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500105 KALIJATI	 50000 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500115 CIKEDUNG	 745500 
TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0808080070 12012021 2 500125 SUMBERJAYA	 58500 
